attacks,muslimtherm,persmuslim,radconcernus,radconcernworld,white,edu,partyid,date,age,christian,CA,muslim,female
0,100,100,0,0,1,5,4,09nov2015,25,0,0,1,1
0,62,78,70,88,0,6,4,09nov2015,34,0,0,0,0
0,70,50,10,60,1,4,5,09nov2015,50,0,0,0,1
0,17,,89,90,1,3,2,09nov2015,33,1,0,0,0
0,85,90,5,20,1,5,3,09nov2015,50,0,0,0,0
0,50,50,75,77,1,2,6,09nov2015,25,1,0,0,1
0,100,100,62,89,0,6,5,09nov2015,33,0,1,1,1
0,0,75,100,100,1,2,1,09nov2015,43,1,0,0,0
0,40,54,67,79,1,5,5,09nov2015,22,1,0,0,0
0,100,100,91,100,1,2,7,09nov2015,64,0,0,0,0
0,80,79,90,87,1,5,7,09nov2015,38,0,0,0,1
0,50,61,17,23,1,5,7,09nov2015,34,0,0,0,0
0,48,50,90,100,1,3,4,09nov2015,46,1,1,0,1
0,67,93,90,90,1,2,4,09nov2015,40,0,0,0,1
0,80,85,40,65,1,5,5,09nov2015,31,0,0,0,0
0,81,62,86,84,0,3,1,09nov2015,36,1,0,0,1
0,48,33,23,53,1,4,4,09nov2015,34,1,0,0,1
0,76,70,28,67,1,4,5,09nov2015,26,1,0,0,0
0,50,61,64,65,1,5,2,09nov2015,60,1,1,0,0
0,50,51,34,37,1,4,2,09nov2015,30,1,0,0,1
0,,,100,100,1,2,4,09nov2015,45,0,0,0,1
0,34,55,74,74,1,5,3,09nov2015,35,0,0,0,0
0,50,87,93,92,1,5,7,09nov2015,39,0,0,0,0
0,61,63,70,70,0,3,1,09nov2015,27,1,0,0,1
0,62,41,60,84,1,5,7,09nov2015,35,0,0,0,0
0,8,12,95,94,1,5,2,09nov2015,38,1,0,0,0
0,85,80,30,30,0,6,7,09nov2015,33,1,0,0,0
0,64,54,100,100,1,2,4,09nov2015,37,1,0,0,1
0,65,85,35,45,1,4,3,09nov2015,33,0,0,0,0
0,50,70,50,,0,6,5,09nov2015,61,0,0,0,1
0,53,36,26,59,1,3,2,09nov2015,24,1,1,0,1
0,40,50,80,90,1,4,3,09nov2015,56,1,0,0,1
0,75,80,95,80,1,3,4,09nov2015,35,0,0,0,1
0,50,100,24,0,1,2,5,09nov2015,50,0,0,0,0
0,30,71,80,100,1,5,2,09nov2015,24,1,0,0,0
0,100,50,1,49,1,2,5,09nov2015,51,0,0,0,1
0,5,26,66,74,1,5,1,09nov2015,27,1,0,0,0
0,32,50,61,79,1,2,4,09nov2015,29,0,0,0,1
0,50,68,19,44,1,5,7,09nov2015,31,0,0,0,0
0,80,95,75,85,0,5,7,09nov2015,33,0,1,0,1
0,27,77,11,6,1,2,5,09nov2015,35,0,0,0,0
0,55,76,90,91,1,5,4,09nov2015,36,0,0,0,1
0,100,100,25,25,0,3,5,09nov2015,25,0,0,0,0
0,85,79,83,79,0,4,4,09nov2015,22,1,0,0,0
0,88,93,92,96,1,3,5,09nov2015,26,0,0,0,1
0,46,62,74,78,1,3,1,09nov2015,59,1,0,0,0
0,50,50,12,26,1,3,4,09nov2015,27,0,1,0,0
0,44,33,14,24,0,5,4,09nov2015,23,0,0,0,0
0,50,50,85,95,1,5,6,09nov2015,27,0,0,0,0
0,,,40,60,1,5,3,09nov2015,25,1,0,0,0
0,33,57,,,,,,09nov2015,,0,1,0,
0,8,19,100,94,0,3,5,09nov2015,26,0,0,0,0
0,51,94,100,100,1,5,4,09nov2015,25,0,0,0,1
0,60,86,32,65,1,5,6,09nov2015,28,0,1,0,1
0,31,76,85,88,1,3,5,09nov2015,43,1,1,0,1
0,100,100,60,75,1,2,6,09nov2015,34,0,0,0,0
0,18,40,87,100,1,5,5,09nov2015,23,0,0,0,0
0,63,77,91,92,0,3,4,09nov2015,27,0,0,0,0
0,73,60,25,40,1,5,5,09nov2015,24,0,0,0,1
0,50,61,100,90,1,5,7,09nov2015,29,0,0,0,0
0,80,95,10,26,1,2,3,09nov2015,38,1,0,0,0
0,50,50,100,50,0,3,6,09nov2015,49,1,0,0,1
0,48,42,32,30,0,5,6,09nov2015,34,0,0,0,1
0,78,94,3,38,1,6,5,09nov2015,33,1,0,0,1
0,66,66,64,79,1,3,5,09nov2015,29,0,0,0,0
0,70,50,4,12,1,5,5,09nov2015,34,0,0,0,0
0,100,96,9,56,1,3,3,09nov2015,22,1,0,0,0
0,50,87,50,50,1,2,2,09nov2015,34,1,0,0,1
0,84,94,70,42,1,3,5,09nov2015,30,0,1,0,0
0,83,90,100,90,1,5,5,09nov2015,38,0,0,0,0
0,50,50,64,71,1,5,6,09nov2015,27,0,0,0,1
0,95,100,57,57,1,5,6,09nov2015,29,0,0,0,1
0,98,100,70,70,0,4,6,09nov2015,31,1,0,0,0
0,66,81,64,91,1,5,5,09nov2015,22,0,0,0,0
0,81,98,66,92,1,5,7,09nov2015,36,1,0,0,1
0,31,73,16,16,1,3,5,09nov2015,20,0,0,0,1
0,90,100,60,15,1,5,6,09nov2015,23,0,0,0,1
0,50,100,98,50,1,3,5,09nov2015,31,0,0,0,0
0,50,43,96,96,1,3,5,09nov2015,46,0,0,0,0
0,40,62,65,65,1,6,4,09nov2015,36,0,0,0,0
0,28,64,27,30,1,3,2,09nov2015,36,1,0,0,1
0,43,44,81,63,1,5,2,09nov2015,33,1,0,0,0
0,40,60,60,70,1,5,6,09nov2015,27,0,0,0,0
0,50,76,49,69,0,5,7,09nov2015,25,1,0,0,1
0,50,50,29,50,1,2,4,09nov2015,24,1,0,0,1
0,91,90,69,88,0,5,6,09nov2015,33,0,0,0,1
0,100,100,0,0,1,3,5,09nov2015,25,0,0,0,1
0,50,95,50,60,1,5,4,09nov2015,33,1,0,0,0
0,50,89,20,30,1,2,5,09nov2015,31,0,0,0,0
0,77,91,51,50,1,4,7,09nov2015,39,0,1,0,1
0,80,50,90,100,0,3,6,09nov2015,23,0,1,0,0
0,50,50,60,65,0,2,5,09nov2015,38,1,1,0,0
0,35,50,25,60,1,5,7,09nov2015,34,0,0,0,0
0,71,74,80,68,0,3,6,09nov2015,20,0,1,0,1
0,80,95,60,85,1,5,7,09nov2015,27,0,0,0,1
0,25,43,79,90,1,3,1,09nov2015,47,1,0,0,1
0,58,63,18,89,1,5,3,09nov2015,26,0,0,0,0
0,85,,50,75,1,5,5,09nov2015,27,0,0,0,0
0,76,76,98,99,0,3,4,09nov2015,28,1,1,0,0
0,75,75,100,100,1,3,4,09nov2015,55,1,1,0,1
0,71,72,96,95,0,3,6,09nov2015,25,1,1,0,0
0,50,100,100,100,1,2,4,09nov2015,26,0,0,0,1
0,75,90,55,65,1,2,5,09nov2015,21,0,0,0,0
0,72,96,57,80,1,6,7,09nov2015,25,0,0,0,1
0,94,95,66,19,1,3,6,09nov2015,20,0,0,0,0
0,,98,94,94,1,6,7,09nov2015,32,0,0,0,1
0,0,0,0,0,1,3,1,09nov2015,22,0,0,0,0
0,9,14,18,17,1,4,4,09nov2015,33,0,0,0,0
0,50,76,46,78,1,6,7,09nov2015,62,1,0,0,1
0,30,30,50,50,1,2,2,09nov2015,53,1,0,0,1
0,85,67,77,90,1,3,4,09nov2015,23,0,0,0,1
0,76,51,89,78,0,6,7,09nov2015,36,1,0,0,0
0,29,65,97,89,1,5,4,09nov2015,22,0,1,0,0
0,50,75,25,75,1,5,6,09nov2015,38,1,0,0,0
0,50,90,100,100,1,5,4,09nov2015,42,0,0,0,0
0,15,30,20,35,1,6,5,09nov2015,42,0,0,0,0
0,45,72,53,89,1,6,2,09nov2015,50,1,0,0,1
0,75,100,99,100,1,6,6,09nov2015,59,0,0,0,1
0,65,64,75,79,0,5,7,09nov2015,47,1,0,0,1
0,50,50,67,74,1,5,4,09nov2015,57,1,0,0,1
0,18,11,80,60,0,5,1,09nov2015,30,1,0,0,1
0,80,85,80,95,1,5,6,09nov2015,32,1,0,0,0
0,80,90,20,20,1,4,4,09nov2015,35,0,0,0,0
0,50,85,59,65,1,2,5,09nov2015,38,0,0,0,0
0,39,,63,66,1,5,4,09nov2015,30,0,1,0,0
0,63,84,65,56,1,5,5,09nov2015,28,1,0,0,1
0,45,62,89,100,1,4,6,09nov2015,30,0,0,0,0
0,52,70,93,70,1,5,4,09nov2015,24,1,0,0,1
0,,,81,81,1,3,5,09nov2015,70,0,1,0,0
0,60,70,70,75,1,6,6,09nov2015,30,0,0,0,0
0,86,92,100,100,1,6,7,09nov2015,56,0,0,0,1
0,,90,100,100,0,6,6,09nov2015,34,1,0,0,0
0,73,74,91,92,1,5,7,09nov2015,30,0,1,0,1
0,99,99,63,63,1,5,7,09nov2015,37,0,0,0,1
0,74,50,51,50,0,6,4,09nov2015,48,0,0,0,1
0,70,60,70,75,1,5,6,09nov2015,44,0,0,0,1
0,50,50,10,50,1,6,7,09nov2015,42,1,0,0,1
0,85,93,26,15,0,3,5,09nov2015,36,1,1,0,0
0,48,71,90,84,1,1,6,09nov2015,19,0,0,0,0
0,74,100,89,84,1,3,4,09nov2015,22,0,0,0,0
0,78,91,85,74,0,5,5,09nov2015,26,0,0,0,1
0,1,10,99,90,1,5,1,09nov2015,50,0,0,0,0
0,69,76,100,100,1,2,4,09nov2015,31,1,1,0,1
0,36,68,62,60,1,3,6,09nov2015,24,1,0,0,0
0,,70,41,62,1,3,2,09nov2015,20,1,0,0,0
0,81,88,55,69,1,5,7,09nov2015,26,0,0,0,1
0,68,91,58,73,0,5,5,09nov2015,25,0,1,0,1
0,62,100,57,100,1,5,3,09nov2015,29,0,0,0,1
0,50,75,51,84,1,4,4,09nov2015,27,1,0,0,1
0,84,87,13,22,0,3,5,09nov2015,19,0,0,0,0
0,68,58,67,67,1,5,5,09nov2015,29,0,0,0,1
0,81,90,10,10,0,3,4,09nov2015,37,1,0,0,0
0,97,96,16,23,1,6,3,09nov2015,59,1,0,0,0
0,83,83,64,39,1,5,6,09nov2015,29,1,0,0,1
0,51,50,100,100,0,3,5,09nov2015,27,0,0,0,1
0,70,50,3,40,1,3,7,09nov2015,28,0,0,0,0
0,95,94,67,83,1,6,5,09nov2015,51,1,0,0,1
0,50,50,37,39,1,6,6,09nov2015,25,1,0,0,1
0,,,5,4,1,5,4,09nov2015,29,0,0,0,1
0,55,35,65,65,1,3,5,09nov2015,21,0,0,0,0
0,100,90,100,100,0,5,5,09nov2015,47,0,0,0,0
0,50,95,100,100,1,5,6,09nov2015,26,0,1,0,1
0,50,65,42,25,1,3,2,09nov2015,49,0,0,0,1
0,50,50,51,69,1,5,7,09nov2015,36,0,0,0,1
0,76,79,0,77,1,3,3,09nov2015,27,0,1,0,0
0,30,50,85,90,1,5,2,09nov2015,24,1,0,0,0
0,93,84,100,71,1,5,7,09nov2015,27,0,0,0,0
0,,90,80,95,1,5,5,09nov2015,39,1,0,0,1
0,15,46,96,88,1,3,4,09nov2015,42,0,0,0,0
0,65,90,80,90,1,5,5,09nov2015,29,0,0,0,1
0,70,32,67,70,1,5,4,09nov2015,55,1,0,0,0
0,75,50,0,75,1,3,6,09nov2015,29,0,0,0,0
0,75,90,30,40,1,2,5,09nov2015,29,0,0,0,0
0,50,100,100,100,1,2,2,09nov2015,40,1,0,0,1
0,86,94,85,78,0,3,6,09nov2015,20,0,1,0,0
0,90,100,100,100,1,5,4,09nov2015,28,0,0,0,0
0,81,79,84,95,1,6,2,09nov2015,28,1,0,0,0
0,49,49,67,17,1,4,5,09nov2015,32,1,0,0,0
0,61,50,88,96,1,5,6,09nov2015,24,0,0,0,0
0,39,67,11,13,1,4,6,09nov2015,21,0,0,0,0
0,50,88,93,100,1,3,7,09nov2015,26,0,0,0,1
0,88,95,70,94,1,5,7,09nov2015,59,1,0,0,1
0,76,77,82,97,1,4,3,09nov2015,31,1,0,0,1
0,60,60,40,55,1,2,4,09nov2015,25,0,0,0,0
0,61,91,97,100,1,5,2,09nov2015,52,1,1,0,0
0,19,50,18,78,1,4,1,09nov2015,47,1,0,0,1
0,38,55,68,72,1,5,2,09nov2015,33,1,0,0,1
0,100,100,50,61,1,5,6,09nov2015,26,1,0,0,1
0,50,50,53,68,1,5,4,09nov2015,27,1,0,0,1
0,50,65,40,20,1,6,2,09nov2015,45,0,1,0,1
0,50,100,31,40,1,6,4,09nov2015,28,0,0,0,0
0,,50,100,100,1,4,1,09nov2015,20,1,0,0,1
0,40,50,97,98,1,6,7,09nov2015,48,1,1,0,1
0,1,30,75,60,1,5,4,09nov2015,34,0,0,0,0
0,87,100,75,85,1,3,4,09nov2015,47,0,0,0,0
0,99,99,100,100,0,5,4,09nov2015,47,0,1,0,1
0,69,100,16,32,1,5,6,09nov2015,27,0,0,0,1
0,90,100,25,25,1,3,7,09nov2015,21,1,0,0,1
0,60,95,83,95,0,5,7,09nov2015,35,0,1,0,0
0,2,99,100,100,0,2,5,09nov2015,19,0,0,1,1
0,50,50,85,85,1,3,7,09nov2015,19,0,0,0,0
0,57,71,88,81,1,5,7,09nov2015,24,1,0,0,0
0,60,75,100,65,1,5,5,09nov2015,43,0,0,0,0
0,80,82,60,77,1,5,7,09nov2015,56,0,1,0,1
0,,64,95,80,1,2,5,09nov2015,43,0,0,0,0
0,31,17,69,92,0,5,4,09nov2015,25,0,1,0,0
0,48,42,34,80,1,3,5,09nov2015,27,0,0,0,0
0,100,100,75,75,1,3,4,09nov2015,35,0,1,0,1
0,50,100,0,60,0,3,4,09nov2015,22,0,1,0,0
0,44,54,55,58,1,3,4,09nov2015,26,0,0,0,1
0,14,22,64,76,1,3,4,09nov2015,36,1,0,0,1
0,57,62,35,45,,4,7,09nov2015,32,0,0,0,0
0,50,50,50,50,1,4,5,09nov2015,30,0,0,0,1
0,50,75,30,75,0,3,4,09nov2015,34,1,0,0,0
0,,35,75,80,1,5,5,09nov2015,24,0,1,0,0
0,0,75,63,100,1,3,4,09nov2015,19,0,1,0,0
0,51,63,50,61,1,3,7,09nov2015,34,0,0,0,0
0,90,90,100,100,1,4,4,09nov2015,39,0,1,0,0
0,0,50,100,100,1,5,1,09nov2015,34,1,0,0,1
0,50,92,90,100,1,5,7,09nov2015,28,0,0,0,0
0,60,75,20,75,0,4,5,09nov2015,31,0,1,0,0
0,90,76,53,66,0,3,6,09nov2015,26,1,0,0,0
0,25,40,100,100,1,3,5,09nov2015,60,0,0,0,1
0,100,,0,0,1,5,4,09nov2015,30,0,0,0,1
0,100,100,80,85,0,5,5,09nov2015,21,0,1,0,0
0,37,49,97,98,1,3,2,09nov2015,59,1,0,0,1
0,70,75,49,50,1,6,7,09nov2015,32,1,0,0,1
0,77,85,40,75,0,3,5,09nov2015,20,0,0,0,0
0,50,70,74,100,1,5,4,09nov2015,52,1,0,0,1
0,45,50,40,60,1,3,4,09nov2015,29,1,0,0,0
0,100,100,75,90,1,5,7,09nov2015,46,1,0,0,1
0,50,91,80,80,1,5,6,09nov2015,26,1,0,0,1
0,38,45,41,40,0,5,6,09nov2015,24,0,1,0,0
0,90,100,100,66,1,3,4,09nov2015,32,0,0,0,0
0,6,14,72,43,1,4,5,09nov2015,40,0,0,0,0
0,67,72,87,80,1,5,7,09nov2015,45,0,0,0,1
0,67,82,89,96,1,5,2,09nov2015,34,1,0,0,1
0,80,80,80,88,1,5,5,09nov2015,63,1,0,0,0
0,50,84,69,70,1,5,3,09nov2015,29,0,0,0,0
0,85,50,50,50,1,5,4,09nov2015,48,0,0,0,1
0,40,90,94,87,1,5,5,09nov2015,54,0,1,0,0
0,40,50,55,45,1,4,6,09nov2015,44,1,0,0,1
0,22,50,30,35,0,3,3,09nov2015,36,1,1,0,0
0,80,100,70,80,1,5,7,09nov2015,26,0,0,0,0
0,34,18,71,35,0,5,7,09nov2015,22,0,0,0,1
0,35,55,60,71,1,5,6,09nov2015,22,0,0,0,0
0,30,40,13,24,1,6,4,09nov2015,24,1,0,0,0
0,87,100,100,100,1,6,5,09nov2015,32,1,0,0,1
0,70,70,70,90,1,2,6,09nov2015,30,1,0,0,0
0,69,79,31,44,1,5,5,09nov2015,29,0,1,0,0
0,30,50,95,100,1,4,7,09nov2015,42,1,0,0,0
0,99,100,77,68,1,3,5,09nov2015,32,0,0,0,0
0,75,72,19,79,1,2,4,09nov2015,24,0,0,0,0
0,58,64,56,55,1,6,5,09nov2015,34,0,0,0,1
0,,66,89,100,1,5,5,09nov2015,25,0,0,0,0
0,50,51,67,72,0,6,6,09nov2015,27,0,0,0,0
0,50,85,100,100,1,6,6,09nov2015,43,0,1,0,1
0,82,92,38,78,0,3,6,09nov2015,33,1,0,0,1
0,80,90,100,100,1,6,2,09nov2015,50,1,0,0,0
0,51,50,71,96,1,3,7,09nov2015,37,0,0,0,1
0,44,84,16,86,1,3,7,09nov2015,23,0,0,0,1
0,100,100,0,0,1,6,4,09nov2015,24,1,0,0,0
0,0,50,75,100,1,3,4,09nov2015,38,1,0,0,1
0,90,100,100,100,1,3,4,09nov2015,27,0,0,0,1
0,50,,65,45,1,2,4,09nov2015,41,0,0,0,1
0,49,81,39,59,1,6,6,09nov2015,45,0,0,0,0
0,64,80,68,65,1,6,7,09nov2015,42,1,0,0,0
0,68,43,66,54,1,4,3,09nov2015,28,0,0,0,0
0,50,60,89,76,1,6,7,09nov2015,57,1,1,0,1
0,85,91,90,100,1,3,5,09nov2015,26,0,0,0,1
0,65,70,50,70,1,2,4,09nov2015,24,0,0,0,0
0,80,70,100,100,1,5,7,09nov2015,25,0,0,0,1
0,75,75,85,80,1,3,7,09nov2015,29,0,0,0,1
0,20,50,60,70,1,4,7,09nov2015,26,0,0,0,1
0,70,75,60,80,1,3,6,09nov2015,18,0,0,0,0
0,95,95,70,80,1,3,3,09nov2015,36,1,1,0,1
0,45,50,100,100,1,2,3,09nov2015,53,1,0,0,1
0,79,66,34,41,1,5,5,09nov2015,35,0,0,0,0
0,13,17,85,84,1,6,2,09nov2015,25,1,0,0,1
0,,,100,100,1,4,7,09nov2015,31,1,0,0,0
0,15,40,95,100,1,3,3,09nov2015,32,0,0,0,0
0,38,75,0,90,0,2,2,09nov2015,19,1,1,0,0
0,30,30,80,80,1,3,2,09nov2015,20,0,0,0,0
0,35,62,73,100,1,5,6,09nov2015,31,0,0,0,0
0,14,75,100,100,1,6,6,09nov2015,51,1,0,0,1
0,15,70,95,95,1,5,2,09nov2015,32,1,0,0,0
0,,90,55,53,1,3,7,09nov2015,38,0,1,0,0
0,71,62,38,72,1,3,7,09nov2015,31,0,0,0,0
0,40,60,54,56,1,6,7,09nov2015,42,1,0,0,1
0,50,100,100,100,0,3,6,09nov2015,27,0,0,0,0
0,75,75,100,100,1,5,7,09nov2015,64,0,0,0,1
0,76,,54,59,1,4,4,09nov2015,34,0,0,0,0
0,18,34,69,76,0,6,2,09nov2015,47,1,0,0,0
0,59,75,17,50,0,5,5,09nov2015,26,1,0,0,0
0,50,67,90,90,1,5,6,09nov2015,33,0,0,0,0
0,50,75,30,80,1,5,6,09nov2015,40,0,0,0,0
0,71,73,73,81,1,5,4,09nov2015,25,0,1,0,1
0,,81,88,89,1,6,1,09nov2015,36,1,0,0,1
0,50,50,50,50,1,5,2,09nov2015,26,1,0,0,1
0,22,74,87,87,1,6,1,09nov2015,29,1,0,0,0
0,50,50,50,70,1,3,1,09nov2015,21,1,0,0,1
0,100,100,49,90,1,3,1,09nov2015,56,1,0,0,1
0,50,50,23,23,1,5,7,09nov2015,26,0,0,0,1
0,20,35,75,85,1,4,2,09nov2015,29,1,1,0,0
0,83,99,18,10,1,5,7,09nov2015,24,0,0,0,1
0,90,99,57,61,1,4,6,09nov2015,25,0,1,0,1
0,63,97,74,68,1,6,7,09nov2015,32,0,0,0,1
0,50,50,8,0,1,2,4,09nov2015,34,0,0,0,1
0,,75,85,85,1,2,4,09nov2015,30,1,0,0,0
0,33,70,65,77,1,5,3,09nov2015,27,1,0,0,0
0,75,95,70,80,1,5,5,09nov2015,52,0,1,0,1
0,70,50,44,41,1,5,7,09nov2015,22,0,1,0,1
0,,,57,80,1,3,3,09nov2015,39,1,0,0,1
0,63,72,74,83,1,3,7,09nov2015,19,1,0,0,1
0,72,92,63,80,1,5,7,09nov2015,34,1,0,0,1
0,67,63,32,46,0,5,6,09nov2015,36,0,0,0,0
0,92,91,72,73,1,5,4,09nov2015,32,1,0,0,0
0,85,95,80,95,1,3,7,09nov2015,21,0,0,0,1
0,76,70,65,85,0,5,3,09nov2015,32,1,0,0,0
0,80,70,26,66,1,5,3,09nov2015,33,0,0,0,0
0,,69,85,85,1,4,5,09nov2015,37,0,0,0,0
0,100,100,100,96,0,4,6,09nov2015,63,0,0,0,1
0,75,100,18,73,0,5,3,09nov2015,37,0,0,0,1
0,21,,65,70,0,5,4,09nov2015,29,0,1,0,0
0,70,82,75,75,0,3,4,09nov2015,21,1,1,0,1
0,89,100,82,83,1,5,5,09nov2015,31,1,0,0,1
0,14,24,91,83,1,2,4,09nov2015,40,0,0,0,1
0,50,76,90,87,1,6,6,09nov2015,28,0,0,0,0
0,66,72,77,89,1,5,4,09nov2015,30,1,0,0,0
0,50,65,8,68,1,5,4,09nov2015,31,0,0,0,1
0,79,82,66,91,1,5,7,09nov2015,50,1,0,0,0
0,68,80,61,86,1,6,7,09nov2015,28,1,0,0,0
0,40,45,60,74,1,6,4,09nov2015,27,1,0,0,0
0,33,64,55,70,1,5,1,09nov2015,35,1,0,0,0
0,85,100,90,90,0,3,4,09nov2015,27,1,1,0,0
0,73,65,30,46,1,2,3,09nov2015,20,1,0,0,1
0,71,77,100,100,1,4,4,09nov2015,21,1,0,0,1
0,50,100,50,100,1,5,3,09nov2015,39,1,0,0,0
0,33,17,100,100,1,4,2,09nov2015,53,1,0,0,1
0,23,24,100,100,1,5,7,09nov2015,38,0,0,0,1
0,50,97,17,75,1,6,5,09nov2015,32,0,1,0,0
0,50,50,65,75,1,6,1,09nov2015,27,1,0,0,1
0,76,100,60,65,1,6,7,09nov2015,29,0,0,0,1
0,50,80,80,50,1,6,4,09nov2015,29,0,0,0,1
0,,,56,60,0,4,5,09nov2015,24,1,0,0,1
0,88,98,92,100,1,3,4,09nov2015,62,1,0,0,1
0,70,,65,85,1,3,2,09nov2015,23,1,0,0,1
0,100,86,59,75,1,5,5,09nov2015,28,0,1,0,0
0,45,31,32,33,1,3,1,09nov2015,23,1,0,0,0
0,35,75,72,90,1,5,4,09nov2015,27,1,1,0,0
0,,40,70,85,1,3,5,09nov2015,27,0,1,0,0
0,100,87,58,58,0,3,6,09nov2015,19,0,0,0,0
0,86,94,61,89,1,5,6,09nov2015,22,0,0,0,1
0,78,60,87,78,0,6,7,09nov2015,48,0,0,0,1
